"Subject"	"Stimuli"	"Trustworthy"	"Face_trust"	"RT"	"Trust"
17462	26	-0.5	3.081395349	1.83121220066823	0
17462	50	0.5	3.392857143	3.27253028912673	1
17462	13	-0.5	4.163043478	3.97379224222277	1
17462	10	0.5	3.510869565	1.73895104080293	1
17462	62	0.5	2.825581395	2.91215259707133	1
17462	59	-0.5	3.259259259	4.88136091500928	1
17462	19	-0.5	3.315217391	1.57058435599356	0
17462	42	0.5	3.582417582	2.15404448717345	1
17462	53	-0.5	3.15	4.43221281115257	1
17462	38	0.5	3.390804598	2.51135188356056	0
17462	14	-0.5	3.321428571	1.64995484275096	1
17462	9	-0.5	4.010869565	0.741249293178043	1
17462	12	0.5	3.056818182	3.5414205199304	0
17462	48	0.5	3.130434783	2.9698651506551	1
17462	43	-0.5	3	1.24310060796779	1
17462	29	0.5	3.370786517	4.18033004519748	1
17462	61	-0.5	3.592592593	6.19143925820208	1
17462	17	0.5	3.95505618	1.58460296713565	1
17462	6	0.5	3.56043956	4.50982666767413	0
17462	3	-0.5	4.054945055	2.21310877864744	1
17462	63	-0.5	3	1.68548009042024	1
17462	30	0.5	3.780487805	1.20479706385231	1
17462	1	-0.5	3.302083333	2.88105103828457	0
17462	46	0.5	3.541666667	1.12245162811087	1
17462	37	-0.5	3.071428571	1.95284311895011	1
17462	20	0.5	3.80952381	4.47498043406631	0
17462	16	-0.5	3.359550562	2.94833732597544	0
17462	11	-0.5	3.112359551	2.31784413200694	1
17462	51	0.5	4.214285714	2.27606440668569	1
17462	22	0.5	3.313953488	1.92638308973437	1
17476	17	0.5	3.95505618	1.70335949446735	1
17476	9	-0.5	4.010869565	2.24687359879499	1
17476	10	0.5	3.510869565	1.07671923312262	0
17476	20	0.5	3.80952381	1.44508656814469	1
17476	11	-0.5	3.112359551	1.15065118539064	0
17476	63	0.5	3	0.839729581380652	1
17476	15	0.5	3.494505495	0.680500677178998	1
17476	52	-0.5	3.4	1.26401452670189	1
17476	24	0.5	2.806451613	2.03310267605161	0
17476	14	-0.5	3.321428571	0.827864173496437	1
17476	7	0.5	3.88172043	1.00212655798077	1
17476	40	-0.5	3.563218391	2.20208069312548	1
17476	35	-0.5	3.090909091	1.03686175391317	1
17476	41	0.5	3.896551724	1.76069304060979	1
17476	51	0.5	4.214285714	0.802788908773891	0
17476	61	-0.5	3.592592593	1.28687475957213	1
17476	36	0.5	3.701149425	2.40799301268771	1
17476	2	0.5	3.215053763	1.83497110266444	1
17476	42	-0.5	3.582417582	1.87176207747962	0
17476	49	-0.5	3.285714286	3.2088043534809	0
17476	56	0.5	3.333333333	1.55480584762745	0
17476	47	-0.5	3.269230769	0.826404708509017	1
17476	60	-0.5	3.266666667	1.81070696639699	1
17476	1	0.5	3.302083333	0.987527661356125	1
17476	58	-0.5	3.258064516	1.39495868801077	0
17476	48	-0.5	3.130434783	2.4084017619748	0
17476	21	0.5	3.731707317	0.90981256633313	1
17476	6	-0.5	3.56043956	1.17873491564751	1
17476	29	-0.5	3.370786517	0.952204291124417	1
17476	25	0.5	3.387096774	1.06101972153374	1
17476	18	-0.5	3.209302326	1.40552706893504	1
17476	16	-0.5	3.359550562	1.58547053766961	0
17476	8	0.5	3.430232558	1.13039491551262	1
17476	5	-0.5	3.776595745	0.795046029416881	1
17476	32	-0.5	3.488636364	1.61278843809305	1
17476	50	0.5	3.392857143	1.95112703326231	0
17476	34	-0.5	3.174418605	1.55158327532399	1
17476	13	-0.5	4.163043478	1.03218219389009	1
17476	31	0.5	3.29787234	1.85593728688855	1
17476	27	-0.5	3.540229885	1.26123680102546	1
17476	19	0.5	3.315217391	0.840773219171297	1
17476	59	0.5	3.259259259	1.09871702269174	1
17476	54	-0.5	3.703703704	1.02093008688462	0
17476	12	0.5	3.056818182	1.63163018770956	1
17476	4	0.5	3.578313253	0.796788964689313	0
17476	43	-0.5	3	2.30354465258597	0
17476	39	-0.5	3.75	1.19712190956352	1
17476	22	0.5	3.313953488	0.80505596326293	1
17476	62	-0.5	2.825581395	3.16759994804852	1
17476	3	0.5	4.054945055	1.70641892095136	1
17476	46	0.5	3.541666667	0.714148352280517	0
17476	57	-0.5	2.896551724	1.58781615695671	0
17476	23	0.5	3.436170213	1.89202153241695	1
17476	45	0.5	3.346153846	0.809713935661421	0
17476	26	-0.5	3.081395349	1.15584495555595	0
17476	55	0.5	3.083333333	1.32151298814142	1
17476	64	-0.5	2.827586207	1.36991102713546	0
17476	44	0.5	3.125	1.26861092128547	1
17476	30	0.5	3.780487805	1.0653432626973	0
17476	53	-0.5	3.15	1.34750590386147	1
17668	9	0.5	4.010869565	4.57533379764891	1
17668	57	-0.5	2.896551724	1.97706804489144	0
17668	30	0.5	3.780487805	1.8502242304819	1
17668	24	-0.5	2.806451613	2.00588321895316	1
17668	64	0.5	2.827586207	2.14477269767372	0
17668	14	-0.5	3.321428571	1.27865273436623	1
17668	17	-0.5	3.95505618	3.0637835921043	1
17668	40	0.5	3.563218391	3.16313015277115	1
17668	33	-0.5	3.739130435	0.664490894883556	0
17668	25	0.5	3.387096774	4.70977157935272	1
17668	58	-0.5	3.258064516	1.04379147697682	0
17668	10	0.5	3.510869565	1.38334989581199	1
17668	5	0.5	3.776595745	0.911935035446504	1
17668	59	-0.5	3.259259259	1.42115870818338	0
17668	50	-0.5	3.392857143	2.19319848361306	1
17668	61	0.5	3.592592593	1.78668624436614	0
17668	2	-0.5	3.215053763	4.2544814245432	1
17668	3	-0.5	4.054945055	1.33889344239083	0
17668	21	0.5	3.731707317	2.22553035321971	0
17668	6	-0.5	3.56043956	3.3358622964372	1
17668	37	0.5	3.071428571	4.2681320213585	1
17668	56	-0.5	3.333333333	4.59234502049776	1
17668	7	0.5	3.88172043	1.68710186349108	1
17668	60	-0.5	3.266666667	1.18427173223722	0
17668	32	0.5	3.488636364	2.16685034030957	0
17668	44	-0.5	3.125	4.03674817671163	0
17668	48	0.5	3.130434783	4.13038209780075	1
17668	11	0.5	3.112359551	0.928757983964033	0
17668	13	-0.5	4.163043478	1.83834631435298	1
17668	18	-0.5	3.209302326	1.28249253980653	0
17668	12	0.5	3.056818182	2.02679653348741	0
17668	15	0.5	3.494505495	1.64401499966039	0
17668	22	-0.5	3.313953488	2.88429940714809	1
17668	28	-0.5	3.068181818	2.32985662838905	0
17668	54	0.5	3.703703704	6.05248748612735	1
17668	16	-0.5	3.359550562	1.70324037111277	0
17668	36	0.5	3.701149425	2.34640459729098	1
17668	4	-0.5	3.578313253	2.90705653609211	1
17668	20	0.5	3.80952381	1.16615634413711	0
17668	8	-0.5	3.430232558	2.91478958573975	1
17668	31	0.5	3.29787234	1.48560586113581	0
17668	1	0.5	3.302083333	1.44111260220598	0
17668	26	-0.5	3.081395349	1.23657165183113	1
17668	46	-0.5	3.541666667	1.10146853978381	0
17668	34	0.5	3.174418605	4.42566278226991	0
17668	27	-0.5	3.540229885	3.47193898496062	1
17668	35	-0.5	3.090909091	0.951447518176337	0
17668	45	0.5	3.346153846	4.31263058877494	1
17668	41	0.5	3.896551724	1.42747616135534	1
17668	52	-0.5	3.4	1.11076440794091	0
17668	62	-0.5	2.825581395	4.40388524608738	0
17668	53	0.5	3.15	1.7166570406107	1
17668	63	-0.5	3	1.13544179350424	0
17668	55	0.5	3.083333333	1.388087189418	1
17668	42	0.5	3.582417582	2.38839472775248	1
17668	39	-0.5	3.75	3.67188066238577	1
17668	43	0.5	3	3.10216890614038	1
17668	19	-0.5	3.315217391	1.1462247457589	1
17668	47	0.5	3.269230769	1.54633778113748	1
17668	49	0.5	3.285714286	2.36691022004038	0
